#idx,cloud,runtime,memory_mb,region,total_ms,measured_ms,latency_ms,name,
5,aws,dotnet,2048,eu-central-1,115,50,65,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,123,50,73,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,132,50,82,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,118,50,68,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,128,50,78,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,120,50,70,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,122,50,72,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,141,51,90,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,141,50,91,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,109,56,53,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,133,63,70,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,120,51,69,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,123,50,73,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,118,50,68,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,104,50,54,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,146,64,82,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,136,61,75,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,115,51,64,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,117,50,67,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,146,50,96,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,612,50,562,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,110,50,60,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,117,50,67,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,121,51,70,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,109,50,59,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,121,50,71,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,123,50,73,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,126,51,75,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,136,50,86,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,102,50,52,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,114,50,64,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,134,50,84,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,142,50,92,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,120,50,70,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,132,50,82,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,116,50,66,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,117,50,67,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,120,51,69,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,120,52,68,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,137,50,87,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,128,50,78,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,108,50,58,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,113,50,63,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,137,50,87,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,118,50,68,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,101,50,51,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,126,50,76,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,126,50,76,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,128,50,78,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,102,50,52,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,127,50,77,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,122,50,72,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,126,50,76,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,100,50,50,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,128,50,78,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,147,50,97,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,111,50,61,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,103,50,53,AWS 2048 MB, 2048 MB
5,aws,dotnet,2048,eu-central-1,121,51,70,AWS 2048 MB, 2048 MB
